Geneid,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1 ,Control_Sample2 ,Control_Sample3
ENSMUSG00000115672,0,0,0,0,0,0
ENSMUSG00000115066,0,0,0,0,0,0
ENSMUSG00000115402,0,0,0,0,0,0
ENSMUSG00000077783,0,0,0,0,0,0
ENSMUSG00000022382,0,0,0,0,0,0
ENSMUSG00000097209,0,0,0,0,0,0
ENSMUSG00000065608,0,0,0,0,0,0
ENSMUSG00000065564,0,0,0,0,0,0
ENSMUSG00000022383,0,0,0,0,0,13
ENSMUSG00000005268,26,0,0,30,0,0
ENSMUSG00000094814,0,0,0,0,0,0
ENSMUSG00000064284,0,0,25,0,0,0
ENSMUSG00000052496,0,0,0,0,0,0
ENSMUSG00000089678,0,0,0,0,0,0
ENSMUSG00000035944,22,73,39,54,50,17
ENSMUSG00000044224,151,72,101,164,137,80
ENSMUSG00000022385,79,105,19,111,0,108
ENSMUSG00000116435,0,0,0,0,0,0
ENSMUSG00000022247,148,376,149,125,104,251
ENSMUSG00000022386,54,0,19,35,10,0
ENSMUSG00000015002,943,690,1021,457,523,926
ENSMUSG00000022248,52,57,35,95,81,0
ENSMUSG00000092495,0,0,0,0,0,0
ENSMUSG00000022249,0,0,0,0,0,0
ENSMUSG00000016028,0,0,4,87,0,4
ENSMUSG00000091615,0,0,0,0,0,0
ENSMUSG00000052482,0,0,0,0,0,0
ENSMUSG00000035900,136,155,77,73,85,63
ENSMUSG00000089680,0,0,0,0,0,0
ENSMUSG00000022246,697,672,762,607,505,709
ENSMUSG00000115667,93,20,70,108,142,36
ENSMUSG00000015001,0,0,0,0,0,0
ENSMUSG00000035891,1472,1290,1541,1062,1177,1107
ENSMUSG00000115151,0,0,0,0,0,0
ENSMUSG00002075739,0,0,0,45,0,33
ENSMUSG00000115042,0,0,2,0,0,1
ENSMUSG00000086424,0,0,0,0,0,0
ENSMUSG00000115285,0,0,0,0,0,0
ENSMUSG00000088071,0,0,0,0,0,19
ENSMUSG00000058914,0,0,41,0,0,0
ENSMUSG00000072511,0,0,0,0,0,0
ENSMUSG00000092454,0,0,0,32,0,0
ENSMUSG00000051864,276,351,271,328,66,250
ENSMUSG00000022244,39,13,0,11,57,0
ENSMUSG00000115918,115,45,32,73,68,51
ENSMUSG00000116040,0,0,0,0,0,0
ENSMUSG00000116303,0,0,0,0,0,0
ENSMUSG00000116171,0,0,0,0,0,0
ENSMUSG00000056258,0,1,0,0,0,0
ENSMUSG00000115957,0,0,0,0,0,0
ENSMUSG00000099013,0,0,0,0,0,0
ENSMUSG00000115866,0,0,0,0,0,0
ENSMUSG00000022243,0,0,0,0,0,0
ENSMUSG00000099054,0,0,0,0,0,0
ENSMUSG00000116296,0,0,0,0,0,0
ENSMUSG00002076128,0,0,0,0,0,0
ENSMUSG00000115784,0,0,0,0,0,0
ENSMUSG00000060735,0,0,0,0,0,12
ENSMUSG00000115351,0,0,0,0,0,0
ENSMUSG00000116353,0,0,0,0,0,0
ENSMUSG00000116229,0,0,0,0,0,0
ENSMUSG00002076844,0,0,0,0,0,0
ENSMUSG00000115930,0,0,0,0,0,0
ENSMUSG00000022375,0,0,0,0,0,0
ENSMUSG00000054863,0,0,0,19,0,0
ENSMUSG00000098938,0,0,0,0,0,0
ENSMUSG00000116061,0,0,0,0,0,0
ENSMUSG00000116350,0,0,0,0,0,0
ENSMUSG00000115880,0,0,0,0,0,0
ENSMUSG00000116331,0,0,0,0,0,0
ENSMUSG00000036944,192,32,88,94,89,84
ENSMUSG00000054117,0,0,0,0,0,0
ENSMUSG00000047497,0,0,0,21,0,0
ENSMUSG00000089304,0,0,0,0,0,0
ENSMUSG00000022241,408,260,547,346,453,273
ENSMUSG00000115076,0,0,0,0,0,0
ENSMUSG00000115804,0,0,0,0,0,0
ENSMUSG00000115585,0,0,0,0,0,0
ENSMUSG00000022387,972,747,677,690,531,575
ENSMUSG00000034333,134,149,89,35,191,41
ENSMUSG00000022206,0,0,0,0,0,0
ENSMUSG00000115240,0,0,0,0,0,0
ENSMUSG00000099349,15,0,0,0,0,0
ENSMUSG00002075078,0,0,0,0,0,0
ENSMUSG00000035845,151,71,193,72,151,133
ENSMUSG00000022205,264,160,75,64,150,338
ENSMUSG00000107344,0,0,0,0,0,0
ENSMUSG00000115441,0,0,0,0,0,0
ENSMUSG00000023272,130,116,99,95,22,208
ENSMUSG00000119353,0,0,0,0,0,0
ENSMUSG00000035828,18,87,29,29,17,69
ENSMUSG00000093394,0,0,0,0,0,0
ENSMUSG00000072501,1344,1204,938,1040,1306,1166
ENSMUSG00000022388,0,0,0,7,0,0
ENSMUSG00000022201,1167,944,1145,929,1063,1037
ENSMUSG00002076430,19,53,19,0,0,3
ENSMUSG00000084592,32,30,0,0,0,0
ENSMUSG00000115017,0,0,4,0,0,0
ENSMUSG00000115153,0,0,0,1,0,0
ENSMUSG00000115356,0,0,0,0,0,0
ENSMUSG00000035805,0,0,17,0,0,32
ENSMUSG00000115916,0,0,0,0,0,0
ENSMUSG00000039458,340,200,320,360,299,310
ENSMUSG00000115594,0,0,0,0,0,0
ENSMUSG00000097221,0,0,0,0,0,0
ENSMUSG00000053469,0,0,22,0,0,0
ENSMUSG00000022200,1072,598,927,306,468,408
ENSMUSG00000015365,0,0,0,0,0,0
ENSMUSG00000090464,0,0,0,0,0,0
ENSMUSG00000064481,0,0,0,0,0,0
ENSMUSG00000058441,0,0,20,25,0,0
ENSMUSG00000022197,0,0,0,61,0,0
ENSMUSG00002076859,0,0,1,0,0,0
ENSMUSG00000078300,2,1,1,0,3,2
ENSMUSG00000103130,0,0,0,0,0,0
ENSMUSG00002076925,0,0,0,0,0,0
ENSMUSG00000115201,0,0,0,0,0,0
ENSMUSG00000115119,0,0,0,0,0,0
ENSMUSG00000115024,26,0,0,0,0,0
ENSMUSG00000015363,1,81,118,118,120,73
ENSMUSG00000022372,381,265,68,122,275,71
ENSMUSG00000035757,55,206,80,132,33,56
ENSMUSG00000022195,200,132,272,148,64,123
ENSMUSG00000005124,0,0,0,0,0,0
ENSMUSG00000051786,197,218,380,153,230,127
ENSMUSG00000022191,400,327,454,186,317,376
ENSMUSG00002075079,0,0,0,0,0,0
ENSMUSG00000115807,0,0,0,0,0,0
ENSMUSG00002075612,0,0,0,0,0,0
ENSMUSG00000039385,0,0,0,26,0,0
ENSMUSG00000115347,0,0,0,0,0,0
ENSMUSG00000115481,0,0,0,0,0,0
ENSMUSG00000115703,0,0,0,0,0,0
ENSMUSG00000115081,0,0,0,0,0,0
ENSMUSG00000115419,0,0,0,0,0,0
ENSMUSG00000115824,0,0,0,0,0,0
ENSMUSG00000115551,0,0,0,0,0,0
ENSMUSG00000115782,0,0,0,0,0,0
ENSMUSG00000062906,110,1,3,21,19,47
ENSMUSG00000095874,0,0,0,0,0,0
ENSMUSG00002075345,0,0,0,0,0,1
ENSMUSG00000115208,0,0,0,0,0,0
ENSMUSG00000114972,0,0,0,0,0,0
ENSMUSG00000115266,0,0,0,0,0,0
ENSMUSG00000088704,0,0,0,0,0,0
ENSMUSG00000115524,0,0,0,0,0,0
ENSMUSG00000115633,0,0,0,0,0,0
ENSMUSG00000115434,0,0,0,0,0,0
ENSMUSG00000115614,0,0,0,0,0,0
ENSMUSG00000115485,0,0,0,0,0,0
ENSMUSG00000115670,0,0,0,0,0,0
ENSMUSG00000005125,168,191,214,118,168,110
ENSMUSG00000091479,0,0,0,0,0,0
ENSMUSG00000091412,0,0,0,0,0,0
ENSMUSG00000022610,0,0,0,0,35,0
ENSMUSG00000116289,0,0,0,0,0,0
ENSMUSG00000025370,37,0,0,0,0,0
ENSMUSG00000115460,0,0,0,0,0,0
ENSMUSG00000115182,0,0,0,0,0,0
ENSMUSG00002076679,0,0,0,0,0,0
ENSMUSG00000115173,0,0,0,0,0,0
ENSMUSG00002075632,0,0,0,0,0,0
ENSMUSG00000115192,0,0,0,0,0,0
ENSMUSG00000119685,0,0,0,0,0,0
ENSMUSG00000115492,0,0,0,0,0,0
ENSMUSG00000053137,50,2,11,0,0,9
ENSMUSG00000098150,0,0,0,0,0,0
ENSMUSG00000098222,0,0,0,0,0,0
ENSMUSG00000115358,0,0,0,0,0,0
ENSMUSG00000115766,0,0,0,0,0,0
ENSMUSG00000115254,0,0,0,0,0,0
ENSMUSG00000084873,0,0,0,0,0,0
ENSMUSG00000013846,1465,1635,1363,715,1252,922
ENSMUSG00000102069,0,0,0,0,0,0
ENSMUSG00000115875,0,0,0,0,0,0
ENSMUSG00000116519,0,0,0,0,0,0
ENSMUSG00000022321,0,0,1,0,0,0
ENSMUSG00000115815,0,0,0,0,0,0
ENSMUSG00000115803,0,0,0,0,0,0
ENSMUSG00000115588,0,0,0,0,0,0
ENSMUSG00000115352,0,0,0,0,0,0
ENSMUSG00000114971,0,0,0,0,0,0
ENSMUSG00000115717,0,0,0,0,0,0
ENSMUSG00000115516,0,0,0,0,0,0
ENSMUSG00000115413,0,0,0,0,0,0
ENSMUSG00000115298,0,0,0,0,0,0
ENSMUSG00000115233,0,0,0,0,0,0
ENSMUSG00000115830,0,0,0,0,0,0
ENSMUSG00000089320,0,0,0,0,0,0
ENSMUSG00000102810,0,0,0,0,0,0
ENSMUSG00000115112,0,0,0,0,0,0
ENSMUSG00000115086,0,0,0,0,0,0
ENSMUSG00000115203,0,0,0,0,0,0
ENSMUSG00000115122,0,0,0,0,0,0
ENSMUSG00000022335,88,146,167,89,253,182
ENSMUSG00000068397,5,6,1,1,0,3
ENSMUSG00000036606,2677,2581,3274,1606,1320,2119
ENSMUSG00000104324,232,111,113,115,276,121
ENSMUSG00000096967,142,124,223,42,126,126
ENSMUSG00000065476,0,0,0,0,0,0
ENSMUSG00000040452,0,0,0,0,0,0
ENSMUSG00000104116,203,54,258,288,180,97
ENSMUSG00000106328,0,0,0,0,0,0
ENSMUSG00000115155,0,0,0,0,0,0
ENSMUSG00000093387,21,0,0,27,0,36
ENSMUSG00000065437,0,0,0,0,0,0
ENSMUSG00000047565,0,0,0,0,0,0
ENSMUSG00000089258,0,0,0,0,0,0
ENSMUSG00000116367,0,0,0,0,0,0
ENSMUSG00000119259,0,0,0,0,0,0
ENSMUSG00002076319,0,0,0,0,0,0
ENSMUSG00000116089,0,0,0,0,0,1
ENSMUSG00000115631,0,0,0,0,0,0
ENSMUSG00000119035,0,0,0,0,0,0
ENSMUSG00000103296,0,0,0,0,0,0
ENSMUSG00002076535,0,0,0,0,0,0
ENSMUSG00000115708,0,0,0,0,0,0
ENSMUSG00002075753,2,0,0,0,0,0
ENSMUSG00000015377,66,0,42,0,52,26
ENSMUSG00000115935,0,0,0,0,0,0
ENSMUSG00000098663,0,0,0,0,0,0
ENSMUSG00000116167,0,0,0,0,0,0
ENSMUSG00000077502,0,0,0,0,0,0
ENSMUSG00000080689,0,0,0,0,0,0
ENSMUSG00000116483,0,0,0,0,0,0
ENSMUSG00000040420,0,0,0,0,0,0
ENSMUSG00000116398,0,0,0,0,0,0
ENSMUSG00000116449,0,0,0,0,0,0
ENSMUSG00000021927,0,0,0,0,0,0
ENSMUSG00000116168,0,0,0,0,0,0
ENSMUSG00000116191,0,0,0,0,0,0
ENSMUSG00000091194,0,0,0,0,0,0
ENSMUSG00000116355,0,0,0,0,0,0
ENSMUSG00000119610,0,0,0,0,0,0
ENSMUSG00000115560,0,0,0,0,0,0
ENSMUSG00000115193,0,0,0,0,0,0
ENSMUSG00000115788,0,0,0,0,0,0
ENSMUSG00000087760,0,0,0,0,0,0
ENSMUSG00000115129,0,0,0,0,0,0
ENSMUSG00000115365,0,0,0,0,0,0
ENSMUSG00000115586,0,0,0,0,0,0
ENSMUSG00000115341,0,0,0,0,0,0
ENSMUSG00000115528,0,0,0,0,0,0
ENSMUSG00000115198,0,0,0,0,0,0
ENSMUSG00000115079,0,0,0,0,0,0
ENSMUSG00000115047,0,0,0,0,0,0
ENSMUSG00000115004,0,0,0,0,0,0
ENSMUSG00000115048,0,0,0,0,0,0
ENSMUSG00000115607,0,0,0,0,0,0
ENSMUSG00000064675,0,0,0,0,0,0
ENSMUSG00000115261,0,0,0,0,0,0
ENSMUSG00000097452,0,0,0,0,0,0
ENSMUSG00000036800,0,0,0,0,0,0
ENSMUSG00000115174,0,0,0,7,0,0
ENSMUSG00002076224,0,0,0,0,0,0
ENSMUSG00000088895,0,0,0,0,0,0
ENSMUSG00000051237,0,0,0,0,0,0
ENSMUSG00000115868,41,0,13,0,29,0
ENSMUSG00000115840,0,0,0,0,0,0
ENSMUSG00000103315,0,0,0,0,0,0
ENSMUSG00000115355,0,0,0,0,0,0
ENSMUSG00000036561,108,194,269,83,124,220
ENSMUSG00000045763,1384,1616,1566,1090,1261,1729
ENSMUSG00000115850,0,0,0,0,0,0
ENSMUSG00000115729,0,0,0,0,0,0
ENSMUSG00000115204,0,0,18,0,0,0
ENSMUSG00000079022,0,0,0,0,0,0
ENSMUSG00000090237,0,0,0,0,0,0
ENSMUSG00000116068,0,0,0,0,0,0
ENSMUSG00000119376,0,0,0,0,0,0
ENSMUSG00000118695,0,0,0,0,0,0
ENSMUSG00000036760,0,0,0,0,0,0
ENSMUSG00000022272,2164,1447,1475,1301,1720,1542
ENSMUSG00000115252,192,86,91,54,148,150
ENSMUSG00000089639,0,31,0,0,0,31
ENSMUSG00000115593,0,0,0,0,0,0
ENSMUSG00000022270,314,243,579,447,485,367
ENSMUSG00000098719,0,0,23,0,0,0
ENSMUSG00000052253,162,84,151,120,250,232
ENSMUSG00000115335,0,0,0,0,0,0
ENSMUSG00000022269,0,0,0,0,0,0
ENSMUSG00000043556,0,0,0,0,0,0
ENSMUSG00000115433,0,0,0,0,0,0
ENSMUSG00000115399,0,0,0,0,0,0
ENSMUSG00000115647,0,0,0,0,0,0
ENSMUSG00000115131,0,0,0,0,0,0
ENSMUSG00000115381,0,0,0,0,0,0
ENSMUSG00000090544,0,0,0,0,0,0
ENSMUSG00000088191,0,0,0,0,0,0
ENSMUSG00000115554,0,0,0,0,0,0
ENSMUSG00000115138,0,0,0,0,0,0
ENSMUSG00000022265,506,546,661,580,382,401
ENSMUSG00000115568,35,30,83,1,45,9
ENSMUSG00000115543,36,60,37,2,53,15
ENSMUSG00000036698,3744,3809,4278,2955,2725,2947
ENSMUSG00000046034,236,223,243,98,286,212
ENSMUSG00000098416,0,0,0,0,0,0
ENSMUSG00000036529,519,250,401,217,379,511
ENSMUSG00000115578,0,0,0,0,0,0
ENSMUSG00000098442,0,0,0,0,0,0
ENSMUSG00000054136,0,0,0,0,0,0
ENSMUSG00000022613,0,0,0,18,0,0
ENSMUSG00000056069,125,91,285,188,131,247
ENSMUSG00000022614,339,438,357,374,150,296
ENSMUSG00000022263,1182,891,1047,559,842,913
ENSMUSG00000115641,0,10,25,19,0,0
ENSMUSG00000115161,18,0,31,73,0,54
ENSMUSG00000115058,0,0,0,0,0,0
ENSMUSG00000115773,0,0,0,3,0,0
ENSMUSG00000115722,0,0,0,0,0,0
ENSMUSG00000115839,0,0,0,0,0,0
ENSMUSG00000115806,0,0,0,0,0,0
ENSMUSG00000008690,308,212,244,116,179,254
ENSMUSG00000091780,0,0,0,0,0,0
ENSMUSG00000022615,0,0,0,0,0,0
ENSMUSG00000047394,0,0,0,0,0,0
ENSMUSG00000091680,0,0,0,0,0,0
ENSMUSG00000078938,0,0,0,0,0,0
ENSMUSG00000078937,0,0,0,2,0,0
ENSMUSG00000022262,0,0,18,0,0,0
ENSMUSG00000116461,0,0,0,0,0,0
ENSMUSG00000115473,0,0,0,0,0,0
ENSMUSG00000115156,0,0,0,0,0,0
ENSMUSG00000115795,0,0,0,0,0,0
ENSMUSG00000115459,0,0,0,0,0,0
ENSMUSG00000092639,0,0,0,0,0,0
ENSMUSG00000088621,0,0,0,0,0,0
ENSMUSG00000115544,0,0,0,0,0,0
ENSMUSG00000089279,0,0,0,0,0,0
ENSMUSG00000088045,0,0,0,0,0,0
ENSMUSG00000115080,0,0,0,0,0,0
ENSMUSG00000065726,0,0,0,0,0,0
ENSMUSG00000022617,30,0,0,0,0,0
ENSMUSG00000079242,0,0,28,0,0,23
ENSMUSG00000022607,181,143,350,87,128,136
ENSMUSG00000022619,0,0,18,0,0,0
ENSMUSG00000115693,0,0,0,5,37,24
ENSMUSG00000065612,0,0,0,0,0,0
ENSMUSG00000088005,0,0,0,0,0,0
ENSMUSG00000115602,18,21,60,1,1,0
ENSMUSG00000116174,0,1,0,0,0,0
ENSMUSG00000115885,0,0,0,0,0,0
ENSMUSG00000022620,101,165,78,72,0,53
ENSMUSG00000084915,0,3,0,93,0,0
ENSMUSG00000118456,0,0,0,2,0,0
ENSMUSG00000022240,0,0,0,29,0,0
ENSMUSG00000115073,0,0,0,0,0,0
ENSMUSG00002075037,0,0,0,0,0,0
ENSMUSG00000115337,0,0,0,0,0,0
ENSMUSG00000118712,0,0,0,0,0,0
ENSMUSG00000115012,0,0,0,0,0,0
ENSMUSG00000115474,0,0,0,0,0,0
ENSMUSG00000077468,0,0,0,0,0,0
ENSMUSG00000039168,797,899,1276,555,500,713
ENSMUSG00000055416,0,0,0,0,0,1
ENSMUSG00000115418,0,0,0,0,0,0
ENSMUSG00000036661,27,0,0,0,11,0
ENSMUSG00000022623,8,0,0,0,0,1
ENSMUSG00000022237,241,164,158,72,120,300
ENSMUSG00000115406,0,0,0,0,0,0
ENSMUSG00000086602,0,0,0,0,0,0
ENSMUSG00000022236,15,0,0,0,36,0
ENSMUSG00000068964,0,0,0,0,1,0
ENSMUSG00000115710,21,0,0,0,0,0
ENSMUSG00000022622,0,0,0,0,0,0
ENSMUSG00000079020,76,177,131,31,96,18
ENSMUSG00000099958,0,0,0,0,0,0
ENSMUSG00000045281,0,0,0,0,0,0
ENSMUSG00000039100,1163,1151,1468,1025,1080,859
ENSMUSG00000115357,0,0,0,0,0,0
ENSMUSG00000115383,52,19,46,0,2,0
ENSMUSG00000115224,0,0,60,0,0,22
ENSMUSG00000022621,0,79,98,20,56,25
ENSMUSG00000116149,0,0,0,0,0,0
ENSMUSG00000063260,0,0,0,0,0,0
ENSMUSG00002076482,0,0,0,0,0,0
ENSMUSG00000119473,0,0,0,0,0,0
ENSMUSG00000116231,0,0,0,0,0,0
ENSMUSG00000075470,614,636,747,246,566,526
ENSMUSG00000099319,0,0,0,0,0,0
ENSMUSG00000116204,0,0,0,0,0,0
ENSMUSG00000022235,44,63,59,61,18,0
ENSMUSG00000059895,1,0,21,35,14,65
ENSMUSG00000084493,0,0,0,0,0,0
ENSMUSG00000022234,795,443,554,403,503,273
ENSMUSG00000052560,23,0,73,27,0,0
ENSMUSG00000072487,0,0,0,0,0,0
ENSMUSG00000083380,0,0,0,0,0,0
ENSMUSG00000078847,0,0,36,0,0,0
ENSMUSG00000039065,0,48,1,0,17,28
ENSMUSG00000116404,0,0,0,0,0,0
ENSMUSG00000114995,30,0,0,23,0,0
ENSMUSG00000086361,0,0,0,0,0,0
ENSMUSG00000115188,0,0,1,28,0,0
ENSMUSG00000116136,0,0,0,0,0,0
ENSMUSG00000115589,0,0,0,0,0,0
ENSMUSG00000116256,0,0,0,0,0,0
ENSMUSG00000067870,33,23,52,70,143,154
ENSMUSG00000115561,0,0,0,0,0,0
ENSMUSG00000075609,3,1,1,21,0,0
ENSMUSG00000067869,22,73,37,24,83,42
ENSMUSG00000082585,2,27,1,1,1,9
ENSMUSG00000045267,0,0,0,0,0,0
ENSMUSG00000107924,0,0,0,0,0,0
ENSMUSG00000118581,0,0,0,0,0,0
ENSMUSG00000116428,0,0,0,0,0,0
ENSMUSG00000089317,0,0,0,0,0,0
ENSMUSG00000022231,0,29,23,0,7,0
ENSMUSG00000115063,0,0,0,0,0,0
ENSMUSG00000115749,0,0,0,0,0,0
ENSMUSG00000022261,0,0,0,0,0,0
ENSMUSG00000115140,0,0,0,0,0,0
ENSMUSG00000039007,143,77,197,214,56,111
ENSMUSG00002076175,0,0,0,0,0,0
ENSMUSG00000115779,0,0,0,0,0,0
ENSMUSG00000038984,0,0,0,0,0,0
ENSMUSG00000115362,0,0,0,0,0,0
ENSMUSG00000115318,0,0,0,0,0,0
ENSMUSG00000115605,0,0,0,0,0,0
ENSMUSG00000115428,0,0,0,0,0,0
ENSMUSG00000115440,0,0,0,0,0,0
ENSMUSG00002076923,0,0,0,0,0,0
ENSMUSG00000022603,0,0,0,0,0,0
ENSMUSG00000022602,1,0,0,0,0,25
ENSMUSG00000046380,12,21,44,0,34,56
ENSMUSG00000044276,0,0,0,0,0,0
ENSMUSG00000022598,0,0,0,0,0,0
ENSMUSG00000101983,0,0,0,0,0,0
ENSMUSG00000056665,0,0,59,0,0,0
ENSMUSG00000022596,0,0,0,11,0,0
ENSMUSG00000022595,0,0,0,0,0,0
ENSMUSG00000075605,0,0,0,0,0,0
ENSMUSG00000022255,1998,1803,1647,1305,1835,1809
ENSMUSG00000115276,156,110,228,85,225,180
ENSMUSG00000022594,0,0,0,0,0,0
ENSMUSG00002075329,0,6,55,23,0,87
ENSMUSG00000034634,0,0,0,0,0,0
ENSMUSG00000101026,0,0,0,0,0,0
ENSMUSG00000091709,0,0,0,0,0,0
ENSMUSG00000022257,81,28,6,34,0,0
ENSMUSG00000044678,0,0,0,0,0,0
ENSMUSG00000115808,0,0,0,28,0,0
ENSMUSG00002076372,0,0,0,0,0,0
ENSMUSG00000068349,0,0,0,0,0,0
ENSMUSG00000068600,0,0,0,0,0,0
ENSMUSG00000075604,0,0,0,0,0,0
ENSMUSG00000022589,0,0,25,0,0,0
ENSMUSG00000063522,0,0,0,0,0,0
ENSMUSG00000094447,1,0,0,11,0,0
ENSMUSG00000058600,624,250,425,499,390,407
ENSMUSG00000065899,0,0,0,0,0,0
ENSMUSG00000115685,0,0,0,0,0,0
ENSMUSG00000044726,28,0,0,0,0,0
ENSMUSG00000115300,0,0,2,0,0,0
ENSMUSG00000116113,0,0,0,0,0,0
ENSMUSG00000115952,0,0,0,0,0,0
ENSMUSG00000116424,0,0,0,0,0,0
ENSMUSG00000022323,0,0,0,0,4,58
ENSMUSG00000055782,68,51,245,96,53,85
ENSMUSG00000078932,0,0,0,0,0,0
ENSMUSG00000036298,0,0,0,0,0,0
ENSMUSG00000022325,107,119,52,134,73,48
ENSMUSG00000022584,0,0,0,0,0,0
ENSMUSG00000115005,0,0,0,0,0,0
ENSMUSG00000084607,0,0,0,0,39,0
ENSMUSG00000022582,0,0,0,0,0,0
ENSMUSG00000101140,0,0,0,0,0,0
ENSMUSG00000038879,0,0,0,0,0,0
ENSMUSG00000115526,0,0,0,0,0,0
ENSMUSG00000115360,0,0,0,0,0,0
ENSMUSG00000050963,0,0,0,45,0,15
ENSMUSG00000047728,0,0,0,0,0,0
ENSMUSG00000068348,0,0,0,0,0,0
ENSMUSG00000100462,0,0,0,0,0,0
ENSMUSG00000022329,198,179,308,217,266,246
ENSMUSG00000115345,0,0,0,0,0,0
ENSMUSG00000022330,0,0,0,0,0,0
ENSMUSG00000115453,0,0,0,0,0,0
ENSMUSG00000115829,0,0,29,0,0,0
ENSMUSG00000037646,2540,2070,2145,1678,1794,1331
ENSMUSG00000089133,0,0,14,25,0,0
ENSMUSG00000115314,0,27,0,42,0,21
ENSMUSG00000115144,21,28,21,0,20,13
ENSMUSG00000076333,0,0,0,0,0,0
ENSMUSG00000077890,0,0,0,0,0,0
ENSMUSG00000115040,0,0,0,0,0,0
ENSMUSG00000115837,36,0,46,8,19,0
ENSMUSG00000115340,45,0,53,25,0,25
ENSMUSG00000115793,0,0,96,38,27,10
ENSMUSG00000014313,272,87,26,165,123,128
ENSMUSG00000037627,0,0,24,25,0,0
ENSMUSG00002075387,0,0,0,0,0,0
ENSMUSG00000092230,0,0,0,0,0,0
ENSMUSG00000048230,0,0,0,0,0,0
ENSMUSG00000064543,0,0,0,0,0,0
ENSMUSG00000045996,94,0,0,28,45,105
ENSMUSG00000037617,70,21,104,4,34,12
ENSMUSG00000088201,0,0,0,0,0,0
ENSMUSG00000115811,0,0,0,0,0,0
ENSMUSG00000022280,226,160,282,123,170,184
ENSMUSG00000098457,0,0,0,0,0,0
ENSMUSG00000115162,0,0,0,0,0,0
ENSMUSG00000068579,0,0,0,1,0,1
ENSMUSG00000115715,0,0,0,5,0,8
ENSMUSG00000115278,0,0,0,0,0,0
ENSMUSG00000114981,0,0,0,0,0,0
ENSMUSG00000115395,0,0,0,0,0,0
ENSMUSG00000048307,138,327,145,211,113,53
ENSMUSG00000115084,0,0,0,0,0,0
ENSMUSG00000055022,0,0,0,0,0,0
ENSMUSG00000036218,0,0,0,0,0,0
ENSMUSG00000115858,0,0,0,0,0,0
ENSMUSG00000116309,0,0,0,0,0,0
ENSMUSG00000116242,0,0,0,0,0,0
ENSMUSG00000115921,0,0,0,0,0,0
ENSMUSG00000116124,0,0,0,0,0,0
ENSMUSG00000097989,0,0,1,0,0,0
ENSMUSG00002076809,406,284,376,385,486,355
ENSMUSG00000013611,0,0,0,0,0,0
ENSMUSG00002075717,0,0,0,0,0,0
ENSMUSG00000036197,435,258,338,233,320,524
ENSMUSG00000022283,7932,7082,7711,5500,5512,6742
ENSMUSG00000022634,58,89,116,43,79,1
ENSMUSG00000115037,0,0,0,0,0,0
ENSMUSG00000088454,0,0,0,0,0,0
ENSMUSG00000115537,0,0,0,0,0,0
ENSMUSG00000115127,0,0,0,0,0,0
ENSMUSG00000115834,23,0,0,29,0,0
ENSMUSG00000115103,0,0,0,0,0,0
ENSMUSG00000022635,311,115,339,154,170,115
ENSMUSG00000022285,3901,3045,4226,2970,3002,3290
ENSMUSG00002074946,0,0,0,0,0,0
ENSMUSG00000115750,0,0,0,0,0,1
ENSMUSG00000115430,0,0,0,0,0,0
ENSMUSG00000115333,0,0,0,0,0,0
ENSMUSG00000062397,475,356,333,246,350,377
ENSMUSG00000097259,0,1,0,0,0,0
ENSMUSG00000036167,478,368,515,371,479,420
ENSMUSG00000036158,0,0,0,0,0,28
ENSMUSG00000115993,0,0,0,0,0,0
ENSMUSG00000116190,0,0,0,0,0,0
ENSMUSG00000116237,0,0,0,0,0,0
ENSMUSG00000116493,0,0,0,0,0,0
ENSMUSG00000116360,0,0,0,0,0,0
ENSMUSG00000115965,0,0,0,0,0,0
ENSMUSG00000097679,0,0,0,0,0,0
ENSMUSG00000115326,0,0,0,0,0,0
ENSMUSG00000022292,217,113,195,102,66,75
ENSMUSG00000085442,42,8,64,14,25,7
ENSMUSG00000115249,19,42,42,31,2,0
ENSMUSG00000022449,0,0,0,0,0,0
ENSMUSG00000033356,50,5,17,19,18,22
ENSMUSG00000059883,228,106,327,167,205,210
ENSMUSG00000022451,584,361,650,298,307,289
ENSMUSG00000063296,0,0,0,0,0,0
ENSMUSG00000119001,0,0,0,0,0,0
ENSMUSG00000077447,0,0,0,0,0,0
ENSMUSG00000022454,0,0,0,0,0,0
ENSMUSG00000100603,0,0,0,17,0,0
ENSMUSG00000089560,0,0,0,0,0,0
ENSMUSG00000045608,0,0,0,4,0,0
ENSMUSG00000116058,0,0,0,0,0,0
ENSMUSG00000115569,0,0,0,0,0,0
ENSMUSG00000043329,0,0,0,0,0,0
ENSMUSG00000097643,0,0,0,21,0,0
ENSMUSG00000037487,2201,1768,1724,1714,1390,1655
ENSMUSG00000065852,0,0,0,0,0,0
ENSMUSG00000115680,0,0,0,0,0,0
ENSMUSG00000061923,0,0,0,0,0,0
ENSMUSG00000115525,0,0,0,0,0,0
ENSMUSG00002075169,0,0,0,0,0,0
ENSMUSG00000115307,0,0,0,0,0,0
ENSMUSG00000115057,0,0,0,0,0,0
ENSMUSG00000115437,0,0,0,0,0,0
ENSMUSG00000037465,737,617,789,625,449,720
ENSMUSG00000115456,0,7,0,1,0,0
ENSMUSG00000115405,0,0,0,0,0,0
